timestep_0_feature_0,timestep_0_feature_1,timestep_0_feature_2,timestep_0_feature_3,timestep_0_feature_4,timestep_0_feature_5,timestep_0_feature_6,timestep_0_feature_7,timestep_0_feature_8,timestep_0_feature_9,timestep_1_feature_0,timestep_1_feature_1,timestep_1_feature_2,timestep_1_feature_3,timestep_1_feature_4,timestep_1_feature_5,timestep_1_feature_6,timestep_1_feature_7,timestep_1_feature_8,timestep_1_feature_9,timestep_2_feature_0,timestep_2_feature_1,timestep_2_feature_2,timestep_2_feature_3,timestep_2_feature_4,timestep_2_feature_5,timestep_2_feature_6,timestep_2_feature_7,timestep_2_feature_8,timestep_2_feature_9,timestep_3_feature_0,timestep_3_feature_1,timestep_3_feature_2,timestep_3_feature_3,timestep_3_feature_4,timestep_3_feature_5,timestep_3_feature_6,timestep_3_feature_7,timestep_3_feature_8,timestep_3_feature_9,timestep_4_feature_0,timestep_4_feature_1,timestep_4_feature_2,timestep_4_feature_3,timestep_4_feature_4,timestep_4_feature_5,timestep_4_feature_6,timestep_4_feature_7,timestep_4_feature_8,timestep_4_feature_9,label,timestamp_date,timestamp_time,capture_duration
60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,5795.0,0.0,128.0,6.0,63235.0,443.0,252.0,5741.0,149.0,51.0,Web download,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,5795.0,0.0,128.0,6.0,63235.0,443.0,252.0,5741.0,149.0,51.0,5795.0,0.0,128.0,6.0,63235.0,443.0,252.0,5741.0,149.0,51.0,Web download,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,5795.0,0.0,128.0,6.0,63235.0,443.0,252.0,5741.0,149.0,51.0,5795.0,0.0,128.0,6.0,63235.0,443.0,252.0,5741.0,149.0,51.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,5795.0,0.0,128.0,6.0,63235.0,443.0,252.0,5741.0,149.0,51.0,5795.0,0.0,128.0,6.0,63235.0,443.0,252.0,5741.0,149.0,51.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,Normal,20241029,202924,4
5795.0,0.0,128.0,6.0,63235.0,443.0,252.0,5741.0,149.0,51.0,5795.0,0.0,128.0,6.0,63235.0,443.0,252.0,5741.0,149.0,51.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,13495.0,0.0,128.0,6.0,63235.0,443.0,252.0,13441.0,149.0,51.0,Web download,20241029,202924,4
5795.0,0.0,128.0,6.0,63235.0,443.0,252.0,5741.0,149.0,51.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,13495.0,0.0,128.0,6.0,63235.0,443.0,252.0,13441.0,149.0,51.0,13495.0,0.0,128.0,6.0,63235.0,443.0,252.0,13441.0,149.0,51.0,Web download,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,13495.0,0.0,128.0,6.0,63235.0,443.0,252.0,13441.0,149.0,51.0,13495.0,0.0,128.0,6.0,63235.0,443.0,252.0,13441.0,149.0,51.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,13495.0,0.0,128.0,6.0,63235.0,443.0,252.0,13441.0,149.0,51.0,13495.0,0.0,128.0,6.0,63235.0,443.0,252.0,13441.0,149.0,51.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,Normal,20241029,202924,4
13495.0,0.0,128.0,6.0,63235.0,443.0,252.0,13441.0,149.0,51.0,13495.0,0.0,128.0,6.0,63235.0,443.0,252.0,13441.0,149.0,51.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,Normal,20241029,202924,4
13495.0,0.0,128.0,6.0,63235.0,443.0,252.0,13441.0,149.0,51.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,1798.0,0.0,128.0,6.0,63235.0,443.0,252.0,1744.0,149.0,51.0,Web download,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,1798.0,0.0,128.0,6.0,63235.0,443.0,252.0,1744.0,149.0,51.0,1798.0,0.0,128.0,6.0,63235.0,443.0,252.0,1744.0,149.0,51.0,Web download,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,1798.0,0.0,128.0,6.0,63235.0,443.0,252.0,1744.0,149.0,51.0,1798.0,0.0,128.0,6.0,63235.0,443.0,252.0,1744.0,149.0,51.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,1798.0,0.0,128.0,6.0,63235.0,443.0,252.0,1744.0,149.0,51.0,1798.0,0.0,128.0,6.0,63235.0,443.0,252.0,1744.0,149.0,51.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,Normal,20241029,202924,4
1798.0,0.0,128.0,6.0,63235.0,443.0,252.0,1744.0,149.0,51.0,1798.0,0.0,128.0,6.0,63235.0,443.0,252.0,1744.0,149.0,51.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,27484.0,0.0,128.0,6.0,63235.0,443.0,252.0,27430.0,149.0,51.0,Web download,20241029,202924,4
1798.0,0.0,128.0,6.0,63235.0,443.0,252.0,1744.0,149.0,51.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,27484.0,0.0,128.0,6.0,63235.0,443.0,252.0,27430.0,149.0,51.0,27484.0,0.0,128.0,6.0,63235.0,443.0,252.0,27430.0,149.0,51.0,Web download,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,27484.0,0.0,128.0,6.0,63235.0,443.0,252.0,27430.0,149.0,51.0,27484.0,0.0,128.0,6.0,63235.0,443.0,252.0,27430.0,149.0,51.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,27484.0,0.0,128.0,6.0,63235.0,443.0,252.0,27430.0,149.0,51.0,27484.0,0.0,128.0,6.0,63235.0,443.0,252.0,27430.0,149.0,51.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,Normal,20241029,202924,4
27484.0,0.0,128.0,6.0,63235.0,443.0,252.0,27430.0,149.0,51.0,27484.0,0.0,128.0,6.0,63235.0,443.0,252.0,27430.0,149.0,51.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,Normal,20241029,202924,4
27484.0,0.0,128.0,6.0,63235.0,443.0,252.0,27430.0,149.0,51.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,141.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,139.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,139.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,139.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,139.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,139.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,139.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,139.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,139.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,139.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,139.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,139.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,139.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,139.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,139.0,6.0,51.0,149.0,18240.0,0.0,128.0,6.0,63235.0,443.0,252.0,18186.0,149.0,51.0,Web download,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,139.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,139.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,139.0,6.0,51.0,149.0,18240.0,0.0,128.0,6.0,63235.0,443.0,252.0,18186.0,149.0,51.0,18240.0,0.0,128.0,6.0,63235.0,443.0,252.0,18186.0,149.0,51.0,Web download,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,139.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,139.0,6.0,51.0,149.0,18240.0,0.0,128.0,6.0,63235.0,443.0,252.0,18186.0,149.0,51.0,18240.0,0.0,128.0,6.0,63235.0,443.0,252.0,18186.0,149.0,51.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,139.0,6.0,51.0,149.0,18240.0,0.0,128.0,6.0,63235.0,443.0,252.0,18186.0,149.0,51.0,18240.0,0.0,128.0,6.0,63235.0,443.0,252.0,18186.0,149.0,51.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,Normal,20241029,202924,4
18240.0,0.0,128.0,6.0,63235.0,443.0,252.0,18186.0,149.0,51.0,18240.0,0.0,128.0,6.0,63235.0,443.0,252.0,18186.0,149.0,51.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,Normal,20241029,202924,4
18240.0,0.0,128.0,6.0,63235.0,443.0,252.0,18186.0,149.0,51.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,138.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,138.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,138.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,138.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,138.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,138.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,138.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,138.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,138.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,138.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,Normal,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,27480.0,0.0,128.0,6.0,63235.0,443.0,252.0,27426.0,149.0,51.0,Web download,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,27480.0,0.0,128.0,6.0,63235.0,443.0,252.0,27426.0,149.0,51.0,27480.0,0.0,128.0,6.0,63235.0,443.0,252.0,27426.0,149.0,51.0,Web download,20241029,202924,4
60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,27480.0,0.0,128.0,6.0,63235.0,443.0,252.0,27426.0,149.0,51.0,27480.0,0.0,128.0,6.0,63235.0,443.0,252.0,27426.0,149.0,51.0,60.0,0.0,47.0,6.0,443.0,63235.0,140.0,6.0,51.0,149.0,Normal,20241029,202924,4
